id,text,label,dataset_type,predict_label
35567,Đức Hạnh sống ở anh rồi về việt Nam trị bệnh ủa rồi nó vô lí ở where ?? Ngta về việt nam cũng tuân thủ cách li đấy thôi chứ có lây bệnh cho bạn hả ??,0,dev,1
35568,Qủa tóc Đan Độ trong không thế nhịn cuời đc,0,dev,1
35600,😂 xàm quá ik ak,0,dev,1
35605,Con này hổn Như gấu có gì mà ngưỡng mộ,1,dev,0
35624,hoàn cảnh cả thôi ! đường đời chúng mày gặp trông gai nếu không nhổ vứt ra đường thì chẳng lẽ đem về cắm vào đít thằng khác à,0,dev,1
35633,Ông này bị không bình thường hả mọi ngừi 🤧,1,dev,0
35635,Nguyễn Phi Long Khanh Huynh Lan Anh Nguyễn Alexander Lanheder Mều Mắt Hí Lý Hoàng Huy chết đỉ mẹ mài chưa con =)))),1,dev,0
35639,Mô phật 😂,0,dev,1
35640,thaygiaoba andbancuttt yeu6 thay6`,0,dev,1
35648,"Lạy cụ ... "" Dõ thần quyền :"" của cụ là bá đạo nhất tg luôn. Xưng bá giang hồ được. Võ thần của cụ súng bắn k chết dao chặt k đứt nhưng tất nhiêng là là là ng đó chưa tới số chết....",0,dev,1
35653,Cai mieng noi ra hai chu tu bi ma noi nang vo duc wa.,0,dev,1
35654,"Cay thực sự, trời đẹp thế này mà đéo dám ra ngoài anh em ạ :(",0,dev,1
35655,"Phạt thật nặng những người trốn cách li để làm gương cho người khác, công bố danh tính và dán cáo thị, họ đi đâu cũng bị xa lánh",0,dev,1
35661,Quả báo đó con,1,dev,0
35668,Dm nhìn quả tóc cười vl. Mặt Tùng sói ngơ như kiểu đ hiểu bố mình làm clg,0,dev,1
35669,"qua việc này anh em đừng kinh thường 1 con ruồi, dù nó đã chết nó cũng có thể làm cho 1 người đàn ông đi tù 7 năm. Sức mạnh của 1 con ruồi chết ở đâu khủng thế???",1,dev,0
35673,Nó lại hấp dẫn vl :)),0,dev,1
35675,"Thức tỉnh đi, hỗn vs độn cái gì -.-",0,dev,1
35677,Đặng Diệu Minh Đà Nẵng kìa em,0,dev,1
35689,Toàn giáo án lủng mà cứ dựng lonnn là sao=)))),0,dev,1
35696,"Dư luận viên trả lời câu hỏi bằng câu hỏi !!! Thằng này chắc cấp trên của dlv, tụi nhỏ không trả lời được nên nó nhờ quyền trợ giúp",0,dev,1
35703,tao méc mấy a dlv tụi bây phản động nè,0,dev,1
35710,V im lặng đi. Than than cái j,0,dev,1
35722,Da con chao co,0,dev,1
35724,Chị Thắm xinh. E muốn nhờ c để cho con bạn e đc sống ảo 1 lần trc khi lên bàn đẻ. Đời con gái của nó coi như chấm dứt. Nó hát ko hay nhưng lại hay thích hát. Đàn bà con gái như thân phận bèo trôi. Dính phải cứt thì cũng phải chịu. E ghét thằng ml ck nó,0,dev,1
35744,Vụ minh béo và luật pháp mỹ nghiêm thế nào đáng quan tâm hơn,0,dev,1
35747,Trên bờ có con trâu dưới nước có đen vâu ####,0,dev,1
35761,"Việt Nam có thể là trái banh do Mỹ và Trung đó qua đá lại,  mình phải tỉnh táo,  nghiêng phe nào cũng lệ thuộc,",0,dev,1
35774,Con chủ tịch liệu có dám chi 400 tỉ cho những gì con gái họ làm không :(,0,dev,1
35777,giàu mà đi giựt tiền Minh Hiéu,0,dev,1
35784,An dau buoi ...an cut,1,dev,0
35793,"Nè !!! Nói cho ad nghe !!! Ad đã cấu trúc lại lịch sử chưa ??? Việt Nam tar đi sau Trung Cộng 1 bước , nên những gì xảy ra vs nó , sau này sẽ xảy ra với ta !!! Ad tin k ? Ko tin hãy chời đợi !!! 1000 năm đô hộ chứ đâu có ít ^^",0,dev,1
35800,cho cho cho cho cho,0,dev,1
35802,@Dad ‘S,0,dev,1
35806,"Ông Trần Dần nói rất chuẩn ....! Là người Việt Nam 🇻🇳 thì phải yêu thương nhau, lo cho đất nước giàu mạnh để sánh vai với Singapore 🇸🇬... Bầu ơi thương lấy bí cùng tuy rằng khác giống nhưng chung một giàn...!!😍😍😍😍😍Cháu rất đồng cảm với BÁC",0,dev,1
35811,Tùng sói đâu mách mẹ trang cho bố độ ôm gái kìa :>,0,dev,1
35812,Nguyễn Hân m sl qía,0,dev,1
35818,tr ơi nhìn thầy giống con póng quá à.,1,dev,0
35825,Idol con đỉnh vl,0,dev,1
35829,Còn gì nữa ko bú 😂😂😂😂😂,0,dev,1
35835,Muốn xây tiếp nộp phạt 40% giá trị công trình :))) vl,0,dev,1
35839,"Đi chăn bò cần cái roi thật to bò ko đi ta lấy cái roi t chọc đít bò, bò đứng dậy đi luôn ;)))))))))",0,dev,1
35840,Những người ý thức kém thì nên có biện pháp trừng trị thích đáng. Trong khi bao nhiêu người trông chờ từng ngày mong đất nước bình yên thì những người này lại ích kỷ muốn làm loạn cả lên. Bức xúc vô cùng,0,dev,1
35849,"Toàn bọn đầu trộm , đuôi cướp !",1,dev,0
35850,Nguyễn Đạt chưa dm,0,dev,1
35864,Nói thật chứ đã là con người thì phải như vậy...ý thức là trên hết vì cộng đồng ❤️,0,dev,1
35869,Hoa Pham khi nào gặp cướp nhớ làm theo chỉ dẫn trên này nhe mày. Đụng khơi khơi vô nó là ủ tờ như chơi đó ku :D,0,dev,1
35874,Bê L chạy quanh nhà :)),0,dev,1
35878,khôn như ma :),0,dev,1
35881,tất cả đều do dân vì dân tại dân...hiểu vậy đi!,0,dev,1
35901,Quảng cáo đéo lệch đi đâu đc,0,dev,1
35905,Giàu thì ở nước ngoài mà chữa bệnh đi cứ cái gì cũng lôi về VN :))),0,dev,1
35907,Ra đường đội cái mũ vào,0,dev,1
35908,Nguyễn Hoàng Sâm lồnnn Sâm,0,dev,1
35910,"súng bắn ko trúng  , dao chặt  ko đứt  Hahaha  , tất nhiên tôi bái ông cọp 😂",0,dev,1
35912,Đạp nó về khựa,0,dev,1
35926,Má nghiệp ghê,0,dev,1
35927,1.531 nghìn tỷ đôla sai nhé bóc phốt,0,dev,1
35938,sao mọi người không ai đuổi tụi nó đi ?,0,dev,1
35943,Chán !,0,dev,1
35944,ít nhiều cũng phải như tq tuy tôi đéo ưa TQ nhưng nó lại dám làm việc đó là chống tham nhũng và hiện tại rất là hiệu quá.kể cả cấp trên chỉ sau mỗi tập cận bình vẫn bị bắt giam vì tham nhũng.,0,dev,1
35949,"Chế mình Hiếu nói chuyện duyên wá đi! Hiếu giàu wá, chứ Hiếu vừa vừa là mình tự trau thân cho Hiếu rồi..mình là đờn ông nha Hiếu ơi",0,dev,1
35957,Tưởng được quẩy như bên nước họ chứ :'(,1,dev,0
35959,Thời gian là thứ vô cùng tàn nhẫn,0,dev,1
35960,che oi che noi hai ma cuoi van xinh iu che wa di ha.,0,dev,1
35972,Nguyễn Tuấn fl= gửi vd nha 😁,0,dev,1
35978,tóc làm như bị hỏng. Sóng gãy lung tung bu xù và hơi xệ.,0,dev,1
35982,Cứ theo nguyên tắc suy đoán vô tội thì từ nhân chứng đến vật chứng đều tào lao rành rành như vậy mà còn giam giữ gì nữa!,0,dev,1
35985,Luật pháp vn thật hài,1,dev,0
35992,Chi ba bi ngao đa ha chi 3,1,dev,0
35997,đàn ông gương mẫu 3:) iu vk thương con thế là cùng,0,dev,1
36016,1 chế độ minh bạch tất cả = nhân dân hạnh phúc,0,dev,1
36019,có thằng chê ông già mình sống cá nhân kìa =)),0,dev,1
36023,Có mấy người bạn bảo ny của bả hiện giờ tán bả 3 4 năm rồi mới đổ. Gặp mình thì đcm bố tán con khác :v,0,dev,1
36025,Nghe bảo người Nhật ý thức lắm mà,0,dev,1
36026,Nhieu khi ho k biet ho benh thi sao,0,dev,1
36031,"😂😂😂 dân nam kỳ nói chuyện là cưng hà,chửi cũng cưng",0,dev,1
36045,Nhìn quả sena giật mình vcl,0,dev,1
36048,Nguyễn Đức Thắng khiếp đọc cái cmt mà cười rớt nc mắt😂,0,dev,1
36054,"Yêu Bác,yêu Nước,yêu Đảng...yêu cả hội con dân Đông Lào♡♡♡♡",0,dev,1
36076,Kkk mấy ông củng ham rẻ tui k xài thôi chứ xài zô siu thị mua cho chắc cú,0,dev,1
36097,"@Chiến trần Vì chúng ăn phá.  Chúng làm xấu mặt nước nhà nên gần 50 năm mà nay phải ngồi chụm củi, đốt lò.",0,dev,1
36124,HAi con ăn hại nhưng lại là quái thú nên ...,0,dev,1
36129,sắp tuyệt chủng rồi.,1,dev,0
36153,Đéo làm even nho nhỏ giải nghiệp đi abe :)),0,dev,1
36158,Nguyễn Thị Yến Nhi thật có nhiều người cmt lạ vl =))),0,dev,1
36161,Dza,0,dev,1
36167,QuocAnh Tr mu to lắm,0,dev,1
36171,Quả tóc xịn xò con bò 😂😂,0,dev,1
36180,Nguyễn Minh Thu thế lại hơi liều quá :))),0,dev,1
36181,Vô văn hoá,0,dev,1
36197,"con người giống như con trâu vậy, muốn trưởng thành thì phải mọc vài ba cái sừng",0,dev,1
36202,Rất gì và lày lọ :>,0,dev,1
36207,Đây là cái tội kh cứu tú🤣,0,dev,1
36212,Hồ Sỹ Hải nge ko nuốt nổi,0,dev,1
36224,âm tính với covid là đúng rồi. nhưng dương tính với bệnh thần kinh. cách li nhầm cmn chỗ,1,dev,0
36240,Nguyễn Đức Vinh Cùng chung dòng máu VN mà mở miệng ra là ganh nạnh hơn thua sân si chi cho mệt v :)))),0,dev,1
36259,#ERROR!,0,dev,1
36293,"Lắm lúc mệt mệt người phát hoả vào đọc mấy cái bài của Thắm mà cười chảy cả nước mắt, đm ai đời bị chửi vẫn cứ cười cười một cách sảng khoái nhất",0,dev,1
36294,Hạnh Mì ở nhà khoan đạ ra m ơi,0,dev,1
36318,Bac ve viet nam ma chanh dich,0,dev,1
36322,"Hồ Viết Thắng nên đi khám tâm lý,",0,dev,1
36325,"Tao đéo phải đảg viên nhé, nhưg côg ty tao có khoảg chục đảg viên, họ phải nhai lưg ra làm chứ có đéo ai gánh đâu mà mày bật auto ""90 triệu gánh 4.5 tr đảg viên""",0,dev,1
36329,Dlv đâu?,0,dev,1
36336,Trunq Xuân Cao má ảnh 2n vè trc lại ở bên máy tê,0,dev,1
36363,Đi mua ở shop đó chưa mà nói ngta ko shop....hiểu biết nông cạn ghê.,0,dev,1
36369,Đúng là gu của đại gia nó lạ j đâu :))),0,dev,1
36395,bệnh dịch corona cuvid 19 lai tạo.con giặc  corona cuvid 20 lai tạo. 2 loại này Thuột dạng báo đời,1,dev,0
36396,Quan ngại quá xá,0,dev,1
36412,Chi 3 nói rat dúng. Vi chi 3 toan di lua gat nguoi ta de lay tien.kkkk.,0,dev,1
36415,"Nhân quả báo ứng không bỏ sót ai, tích đức gặp thiện, ở ác gặp họa",0,dev,1
36417,🌝 tôi lại ngỡ là do Việt Tân chạy chiếc xe đó đó chớ,1,dev,0
36419,Ngài bình an là dân trong nước bọn con mừng rồi. Ngai mà chết thì ai mua vui cho bon con,0,dev,1
36432,Nghĩ nó chán,0,dev,1
36435,phản động là nói lên SỰ THẬT,1,dev,0
36437,Bao giờ mới chế tạo máy tắt nứng cho bọn con gái đây chứ tao khổ lắm rồi anh em ơi :<,0,dev,1
36443,Alex Wang,0,dev,1
36445,"Thối nát quá rồi,ai cuồng + vào chống chế quả này xem ?",0,dev,1
36446,Ban nên tim hiu ki nha ad . Minh nghi thầy ay ko sống ao v đâu . Tốt nhât ban nên xem thông tin tư trang cua thầy . Để hiu xem thầy âý mun like cai j . Trang đo la trang bai tâp . No chỉ toàn phuong trinh toán hoc thui va nếu thâỳ kêu goi like thi ban nên hiu đê lam j,0,dev,1
36448,Giàu thì nói gì cũng được chị ơi,1,dev,0
36450,"Ai bieu ngu , lam Tao Lao chi , an trom vao nha có bao nhieu tien dua het cho no Thi khg có toi , nho chua . Bai hoc cho nhung nguoi có tien ma de danh .",0,dev,1
36463,"mỗi ngày gần 30 người chết, éo biết ngày mai còn sống để ăn mì gói nữa ko mà ở đó chờ đến 60 tuổi -_- lỡ may chết đi éo biết tụi bây có trả cho nhà t ko?",0,dev,1
36466,Bán Nam bán Nữ,1,dev,0
36470,Nó xui vl,0,dev,1
36471,Đức có 1040 ca mắc mà không có trường họp tử vong thì nể với cách họ kiểm soát dịch vl,0,dev,1
36478,"Khong nha khong cua khong tien khong bac tron mot thoi gian gio moi xuat hien ha em Hong Mai, suot ngay co chieu cho card dien thoai roi keu may em trai show hang.",0,dev,1
36495,Chấp hểttttttt,0,dev,1
36497,Thằng cha ở phía sau cười kà.,0,dev,1
36499,Tất cả cũng chỉ vì chữ tiền :),1,dev,0
36504,Má ơi 600/700 triệu ship/tháng cho bưu điện . Nói vài chục tạm thời còn có người tin 😂,0,dev,1
36517,"Hoàng Dương bạn k thể quy chụp những thành phần thiếu ý thức đó là dân VN được bạn nhé, nạn trộm gà vẫn đầy chẳng qua là do thiệt hại của nó ít với không dã man bằng thôi bạn ạ.",0,dev,1
36541,:v vậy muốn giết ai đó chỉ cần đi làm dân quân và có 1 tí tiền ! ở 2 năm là ra thôi có khi ân xá ra sớm !,0,dev,1
36551,Chúc bác Trần Dần sức khỏe chứ bác có gì là tụi con buồn lắm đó hahaha,0,dev,1
36565,"Bị dụ mà, giờ mới khôn ra hơn trước chứ",0,dev,1
36577,Hoàng Lê Bảo Trân mình bảo nhiều tiền quá kb làm gì nhé b 🙂 chứ mh k nói là ép buộc phải đi làm từ thiện 🙂 b đọc kĩ hộ mh nhé =)),0,dev,1
36586,Đình Quang cx đúng nhưng nó sẽ làm ta nhận ra rằng bản chất của ng kia rõ hơn,0,dev,1
36588,Chi ba chui cho hon cho con no nhuc 0987991668,0,dev,1
36596,"chúng nó mà biết tính cho dân thì đã ko pháo bông vớ vẫn, tượng đái lung tung và hàng đống công trình ngàn tỷ đắp chiếu...! tuy nhiên chúng lại tính cho chúng rất giỏi ! thằng nào cũng lương có hơn chục triệu vnd mà ở lâu đài đi siêu xe con cái học nước ngoài ko hà ! hay chưa",0,dev,1
36598,thầy nhớ mang vinh quang về - nghệ sĩ hài hước clm,0,dev,1
36600,Khi ai đó nhắc bạn quên kéo dây kéo thì bạn tụt mẹ nó xuống luôn :))),0,dev,1
36605,Thôi dmm khỏi làm đi. Để dân bọn tao đi ô tô khách cũng dc.,0,dev,1
36609,Quang Ly để coi im lặng đc kg,0,dev,1
36622,Gái còn trinh mà cây đinh đứng xững,1,dev,0
36628,Ngon đú!? 🤣,0,dev,1
36631,Thể loại quần gì đây.,0,dev,1
36635,Nguyễn Hiền nó lại hợp với cái này 🖕 vl :))),0,dev,1
36637,Thối nát,0,dev,1
36641,"Xin hỏi ké ngoài lề chút thưa tiên tri Trần Dần(sorry anh Lân):”ở vũ trụ trễn, ông có thấy mọc ra một cái ...thiền am nào không ạ,độ từ tết Dương lịch đến giờ?.Nếu có,tiên tri nên ghé chơi vì có 1 giáo chủ râu dài ở đó sẽ tươi cười  hồ hởi nghênh tiếp bạn hiền,có dàn nhạc bolero chào ông đó ạ!”😁😋😂👏",0,dev,1
36648,Tương lai thanh niên Bến Tre đổi qua nghề ' Trộm ' hết.,1,dev,0
36670,Bomman chấp nhận thua r,0,dev,1
36679,"chi chui nhu vay con cai chi nghe,toi kg biet chi se day con nhu the nao?Chang le cac chau cung se noi got nhu me.",0,dev,1
36684,:v,0,dev,1
36700,Vinh lũ lụt hả. Sao lại gửi tiền cho mấy cái giáo xứ vùng đó k lũ nhỷ :-D,0,dev,1
36702,Đồng bọn con đó khi biết tin,0,dev,1
36714,Cô my cho ăn chai sting vô đầu nha thầy,1,dev,0
36722,"Uh page mới bị hack đó, tao là ad mới nè.Cmt này dc 69 like lát mình post chuyện ngôn tình cho các chế đọc nha =))",0,dev,1
36740,Con nào cũng đeo đồ giả hết...     kkkkkkk,0,dev,1
36742,Không biết mấy bạn gì hay vô hỏi ad nguồn ở đâu? Xác thực chưa vậy gì gì đâu mất tiêu r ta :)),0,dev,1
36761,Lê Minh Hậu lấy cái nào đẹp đẹp tí,0,dev,1
36762,Nhìn mặt xanh xao mà thương bác thật sự ... nhắc đến lại DM NHUNG,1,dev,0
36775,còn bạn giúp người bằng bàn phím,1,dev,0
36782,Duyên dág dã man hát hay nữa,0,dev,1
36786,wtf man,0,dev,1
36787,Vâng chỉ có ở VN.... 1 đất nước tự do ngôn luận là thứ xa sĩ.... vãi VN...,1,dev,0
36790,Sao khoc loc di chua nao o dai loan ma chua con nay vay tfoi,0,dev,1
36805,Nhị Thắng Chó Said: giận cá chém thớt mạiiii ><,0,dev,1
36806,Đá hộ là cái chắc :( anh Độ làm gì sút được vào lưới team bạn đâu,0,dev,1
36825,Thủng từ nóc rùi,1,dev,0
36832,song cham lai,0,dev,1
36836,Cấm tụi bây đụng vô cô minh hiếu nhé nếu mà mấy bây đụng là fan nem🔪nhé mầy,0,dev,1
36844,Mới ngày nào thôi... Chúng mày chửi nó như hát hay... Có thằng nào trước chửi Jack hôm nay vào đây bình luận như 1 fan trung thành không 😂,0,dev,1
36868,"Với tình trạng người dân dọn dẹp nhà cửa trước tết đang leo thang. Tôi đề nghị các ban ngành, cơ quan hữu quan phải có biện pháp cải thiện tình trạng bằng một số hình thức như tuyên truyền, răn đe, thu thuế môi trường thật nặng cho những ai dọn nhà cửa nhân dịp tết đến xuân về",1,dev,0
36870,Con cháu cha,0,dev,1
36878,Ủa? Công an và côn đồ không phải là 1 hả?,1,dev,0
36880,:))) đó là lúc mà con tim tao không còn cảm giác gì với cs này,0,dev,1
36886,Vũ Hậu ui khỏi ăn luôn vì nhìn em k biết con nào là con nào :)),0,dev,1
36896,"Mãi mãi phồn vinh, mãi mãi trường tồn",0,dev,1
36900,Hoàng Xuân Tâm sao đâu dm,0,dev,1
36908,Hung Nguyen Ba nghe mấy thằng nói câu này sao ngứa đít thế hâh,0,dev,1
36910,HN còn bận chữa cháy chung cư,0,dev,1
36914,Hqa mới ngửi mùi của sena nên nghiện mùi đit. Hả thầy=))),1,dev,0
36917,Không lo chết đóii ^^,0,dev,1
36930,Bọn này nó không biết nhục nhit,0,dev,1
36935,Ủa bả ở Cai lậy kìa 😆,0,dev,1
36954,Cô ba nạp cho con cái cac viettel đi cô ba 0979742326,0,dev,1
