id,text,label,dataset_type,predict_label
12669,"T1,tranh chấp ở 1 vùng chiến lược như biển đông không phải là chuyện đơn giản,mặc dù hàng ngày húc nhau ầm ầm,đặc công mình và người nhái của nó xin nhau tí tiết là chuyện thường ngày ở huyện nhưng trước mặt bàn dân thiên hạ việt nam đang đóng vai thằn",0,train,1
30287,"Tư tưởng bá chủ, bá quyền thế giới đã lỗi thời, hãy mau tỉnh ngộ.",1,train,0
18128,không liên quan lắm ! xl quá trời quá đất à,0,train,1
4845,Biết Gì Đâu con tinh trùng khuyết tật,1,train,0
31128,"Phim hay và ý nghĩa là công nhận. Còn chuyện đạo diễn nói không vì doanh thu,ko vì lợi nhuận, nói chung không vì mục đích kinh doanh thì khó tin được, vài lời gửi đến đạo diễn, mong rằng đạo diễn nên chân thành và thực tế hơn...",0,train,1
30430,Bọn này không phải là người !,1,train,0
27657,Bọn dã man! người ta đã bỏ chạy rồi còn truy cùng giết tận! A di đà phật,1,train,0
4404,Việt Nam sẽ là nước đứng tóp đầu về nước đáng khinh nhất thế giới,1,train,0
17953,Đá đấm chi nx tời😅,0,train,1
18151,@Nguyen Thu Ha neu trump ko dac cu nhiem ky 2 ..thi tai con corona ...chu sao...,0,train,1
5436,Quần gạ chịch à,1,train,0
19729,T vào đọc cmt chúng mày buồn cười chết mẹ =)))),0,train,1
1516,Tôi chẳng hiểu gì cả .!!! Có lẽ đó là câu ... Nói thật đầu tiên trong cuộc đời của Chúng .!!!,1,train,0
17095,Vl game cùi để nói về số lượng người chơi thì nó là1 tốp game đấy doanh thu đéo phải bàn cãi,0,train,1
15038,Nguyễn Đăng Khoa ác quá. hại người như này quả báo đến sớm thôi,0,train,1
5576,"Tiên tri vũ trụ múa võ vui kinh nhể, thấy tiên tri dùng thế cuối rồi nói câu: ""súng bắn không trúng, dao chém không lủng"" tự dưng muốn cười kinh khủng ka ka ka.""",0,train,1
29376,"Các Fan Trump đọc đoạn: ""Nếu chúng tôi có thể có thực lực đủ tốt, chúng tôi có thể nghiêm túc xem xét bắt đầu xây dựng dây chuyền sản xuất từ đầu ở Mỹ"", Kamler nói. ""Nhưng tôi cần sự chắc chắn. Tôi không quan tâm thuế quan là 0 hay 50%. Để có thể xây dựng chiến lược kinh doanh, chúng tôi cần một số yếu tố chắc chắn, nhưng hoàn toàn không có gì chắc chắn dưới thời Trump"".",1,train,0
4229,Vu Thuy Bich Vy cai nết ia md ne =))),1,train,0
11312,"Yêu thế, tình vcl :3",0,train,1
2507,. ai khịa thầy là chetme đó nha,1,train,0
38334," nhưng khi thằng anh cả quyết đập thì mấy thằng trong làng lảng tránh, ngu nhất là tin tưởng người ngoài mà xa lánh anh em. _hai thằng con trai của thằng em thứ, thấy cha mình ăn cháo đá bát nên nó nghiêng về ủng hộ ông bác (thằng donetsk và luhansk) và gọi bác đến.",1,train,0
3441,"Nhìn gần thì như thk đần, Khi thì lại gần Ôi ông Trần Dần!!!",1,train,0
42861," nhiều người còn nói vui với nhau rằng: “ông cụ ngâm đoạt giải nhất, anh ngậm cu đoạt giải nhì”. sở dĩ nói thế là vì hoài linh trong tháng 11 năm 2020 kêu gọi tiền từ thiện cho đồng bào miền trung nhưng chẳng hiểu vì lý do gì mà “cụ ngâm” đến hơn 7 tháng. khi người dân phát hiện và lên án thì mới hối hả nhờ người trao hàng cứu trợ lụt bão dưới cái nắng 41 độ ở miền trung",0,train,1
39729," các đồng bào đã góp đơn lại giao cho 6 thanh niên đại diện đưa thư. mấy ngàn đồng bào đã nằm ngay trên đường để chặn xe lại, 6 thanh niên đã đưa cho viên sĩ quan ấn ðộ trong ủy ban kiểm soát đình chiến mấy vạn lá thư đựng trong bao bố. viên sĩ quan này cho biết sẽ trình lại cấp trên và trả lời vào ngày thứ bảy trong tuần",1,train,0
9449,T vừa đọc nhầm là miễn nhiễn 🙂,0,train,1
19572,Hà Linh bọn ngu học Áy mà,1,train,0
1888,Tao lao .nói chuyện hoan tưởng,1,train,0
40025,"tp.hcm xưởng nệm rộng 2.000 m2 cháy, lửa lan sang thiêu rụi cả kho cao su chiều 3/3, xưởng sản xuất nệm rộng khoảng 2",0,train,1
1483,Hieu Trung ưng vcc mà,1,train,0
27385,"Kể cả nhà tù cũng nên áp dụng hình thức này chứ không chỉ cai nghiện, nhà tù không phải nơi vào nghỉ ngơi, xả hơi, làm quần quật sáng đến tối, như vậy thì người ta mới sợ vào tù, sau khi ra tù thì không thứ lao động nào còn ngán nữa :-)",0,train,1
15000,"Tôi chỉ có 1 cmt: ngay cả who cũng ko hẳn là đúng hay tin đc 100%. Đúng sai bạn cũng ko quyết định được, đăng sau câu chuyện bạn cũng không chắc đc...nói như bạn vì nước ta nghèo nên phải dùng loại vắc xin này thì lại quay lại ban đầu câu chuyện, dân",0,train,1
38837," đạo diễn trần anh hùng nổi tiếng với tác phẩm mùi đu đủ xanh (the scent of green papaya) khi đạt giải caméra d'or tại liên hoan phim cannes 1993. bộ phim này cũng lọt vào danh sách đề cử oscar rút gọn tại hạng mục phim nói tiếng nước ngoài hay nhất vào năm 1994. sau đó vào năm 1995, đạo diễn trần anh hùng đã tiếp tục đạt giải golden lion (sư tử vàng) tại liên hoan phim venice với xích lô (cyclo) có sự tham gia của nam diễn viên nổi tiếng lương triều vỹ",1,train,0
6620,Nếu kiếp này mình không duyên không nợ thì đụ nữa đi anh,1,train,0
3829,anh lân hỏi toàn câu hóc búa và trot tên dần này .lão lại càng lên cơn thần kinh nặng hơn .nước mỹ chưa có thuốc trị bệnh thần kinh cho trần dần thì chữa làm sao virus19 được kkkk,1,train,0
38218," ước gì bệnh viện cũng được chính quyền đầu tư chú tâm như tượng đài. chứ xây cái bệnh viện trì trệ năm này qua năm khác, dân khổ thế chứ quan chức không biết, vì đua nhau ra nước ngoài thăm khám hết rồi, đâu quan tâm những thứ này nữa đâu. linh linh",1,train,0
96,Nắm tay nhau thật chặt. Giữ Tay nhau thật sâu. Cho chắc ăn. Dân sẽ mừng. Cũng như Mỹ xấu ăn thịt người. Mà Vc pháo kích thì cứ chạy tới Mỹ và Ngụy để được giúp chữa bệnh. Làng Mỹ Lai.,1,train,0
9453,cái phận thằng yếu vùng vẫy cho lắm r cũng phải nghe lệnh thằng to thôi :V,0,train,1
36484, anh này biết rõ dũng bị cơ quan điều tra truy nã nhưng do nể nang nên vẫn cho dũng ở lại nhà mình cho đến khi bị cáo bị phát hiện và bắt giữ. đen thôi.,0,train,1
10856,Chị thấy cái đó là c xỉu liền à. Chắc chết với cô MH,0,train,1
14291,Thằng Tủn gì đó nó kêu là bán nc hoa F1 =]],0,train,1
38201," tin tưởng bạn gái, nam thanh niên đã chuyển khoản hơn 470 triệu đồng. nhận được tiền, hiền hủy kết bạn, chặn cuộc gọi. ------------------------------------------------- nhìn hiền thế này mới thấy chị nào giờ này vẫn kêu mình ế chứng tỏ toàn nói phét",0,train,1
2492,Cang sem cang tuc moi nguoi oi phai su no moi duoc,1,train,0
9372,Nghe nói trước đây 1 số thành phần người hà nội kì thị dân vĩnh phúc đúng không nhỉ. Bh sao thì mấy ngừoi đó bị lây hết chưa ấy nhể,0,train,1
377,Ở Việt nam người ta kêu bóng khùng,1,train,0
1599,Khoe khoan láo phét đeo.vàng gïã.sőng gïa tąo.,1,train,0
6876,Luke Nguyễn 88 bảng mặt nó ko bằng lông lồn của ngtrinh nữa kk,1,train,0
37433,"đắk nông: dân khổ sở vì sống chung với ‘núi’ rác rộng 5.000m2, cháy âm ỉ ngày đêm mùi hôi thối nồng nặc, khói đốt mù mịt cả ngày lẫn đêm tại bãi rác lộ thiên ở thị trấn kiến đức (đắk r'lấp, đắk nông) khiến người dân than ngắn thở dài.",0,train,1
6879,Con yêu nghiệt ở đâu trồi lên dậy,1,train,0
1331,Chết mẹ abe gòi,1,train,0
200,ko biet chính quyền đang làm cái j như vụ một thanh niên (thôi) xông vào ngân hàng cướp thì có tới trăm cảnh sát bao vây chi v troi ô nao cug muốn ở phưởng cơ quan có ô nào muốn lò mặt ra ngoài để điều tra đâu mà có chắc cug phải cả tháng cả năm cảm thấy xấu hổ vs nhung khách du lịch tới Việt Nam mình,1,train,0
11098,Tụi m hong học thầy bắn sml 🤣🤣,0,train,1
16598,Đi nhanh còn về nhé ông già:)),0,train,1
9911,Khau nghep nha chê,0,train,1
15826,Cuộc sống nó thế :<,0,train,1
1255,Tòa án Việt+ là bọn giết người hơp pháp,1,train,0
36807," cái xứ gì đâu, đám cầm quyền chỉ suốt ngày suốt tháng loay hoay chống tham nhũng thì còn làm được cái trò gì có lợi cho dân cho nước. một bộ máy rệu rã rách nát bởi tham nhũng, có mà chống vào mắt. chỉ còn cách xóa đi làm lại",1,train,0
2858,Kkkk...iu nhau là phải có đụ..,1,train,0
39378," thủ đô seoul, nơi có chi phí nhà ở cao nhất nước, có tỷ lệ sinh thấp nhất là 0,55 vào năm ngoái. kể từ năm 2018, hàn quốc là quốc gia thành viên duy nhất trong tổ chức hợp tác và phát triển kinh tế (oecd) có tỷ lệ sinh dưới 1 bất chấp chính phủ nước này đã dành hàng tỷ usd để đảo ngược xu hướng suy giảm dân số.",0,train,1
35859,"..cái chuyện tuyên truyền phông bạt này thì mấy quốc gia độc tài như chxhcn việt nam là giỏi nhất, vậy nên không cần phải bàn thêm nữa",0,train,1
5348,Giận méo mặt =)),0,train,1
15354,nhìn thấy chú Tự Long mặc đồ vàng chứ không phải bác Quốc Khánh là thấy sai vcl sai rồi =))))),0,train,1
32609,"không biết tôi đọc cái gì nữa đây , mong phạt mạnh tay những đối tượng này",1,train,0
36090," một khoảng thời gian quá dài cho một vệt sao băng thông thường. chắc bởi sự cô đơn, nên tôi tỉnh hơn bọn ngôn tình kia khi biết rằng đây đơn thuần là rác vũ trụ, chứ không phải sao vương sao vãi gì cả. chà, một khoảnh khắc thôi mà bao ưu tư ùa về",0,train,1
13571,"Ngu là ngu làm sao , bn giải thích cho tôi hiểu vs đc ko ?",1,train,0
119,"Xl la xong sao , de nghi gia dinh xum lai nho nuoc bot uot het nguoi no moi chiu",1,train,0
17023,"muốn cứng với giặc thì cầm súng ra biển bắn nó đi :)) đừng chửi nhà nước hèn với giặc trong khi chúng mày chỉ dám ""gấu với giặc"" trên mạng ảo :)) như thế chúng mày cũng ko oai phong gì hơn đâu :))",0,train,1
15426,"Toà mà làm việc dựa vô lời khai thì ai ghét vu khống thêm thì sao nhỉ ??? Hơn nữa tôi thắc mắc tại sao phải cố ép Hải vào án tử hình trong khi mọi thứ đều thiếu cơ sở ?? Nếu kẻ khác giết người mà không phải Hải , Hải bị tử hình oan thì ai chịu ???",0,train,1
40878," họ sẽ quên, sẽ cố quên, sẽ chỉ lưu lại bằng vài quyển sách nặng nề nào đó trong thư viện, rồi sẽ cố thật nhẹ nhàng mỗi khi nhắc đến. vì con người là vậy, lịch sử là vậy, thời gian là vậy và sinh tồn là vậy. nhưng sẽ có một chuyện họ mãi mãi không quên, mãi mãi thấy căm hận mỗi khi nhớ về, mãi mãi khinh bỉ và nguyền rủa cái thời đại cộng sản",1,train,0
4201,mịe con chó nàyyyy,1,train,0
4469,Mấy bài trước hợp tác với kicm còn hay chứ vô nghe bài mới như hạch vậy,1,train,0
26195,"Dã man quá, mất hết nhân tính rồi. Xin chia buồn cùng gia đình nạn nhân.",1,train,0
31048,Sao phải chôn mà không làm thịt???,0,train,1
2240,Trung tâm thần :))),1,train,0
266,Nghèo bày dạt nỏ.bién di me oi,1,train,0
26714,90% bạo hành con là do bố mẹ dùng ma túy. Không dùng ma tuý chả ai nỡ đánh con quá tay cả. Nghiện thì đừng đẻ con làm gì,0,train,1
19934,chính phủ sẽ tới và gông cổ mày nhá thằng AD :3,0,train,1
4375,A vẫn chăm chỉ nayd a vẫn cố găng cho đến khi lỗ đít của a bị mọc đinh 🤧🤧 kiểu vừa đấm vừa xoa .. Rap fofun vc 🤣🤣🤣,1,train,0
7364,Bạn bè mà 1 người có ý thức còn 1 ng thì....ý thức nhỏ như trái nho :),1,train,0
